Type,Definition,Name,Address,Lat,Lon,Kana,Ward,WardCode
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,六浦地区センター,神奈川県横浜市金沢区六浦五丁目20-2,35.325897,139.611832,,金沢区,10
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,日吉地区センター,神奈川県横浜市港北区日吉本町一丁目11-13,35.555359,139.64299,,港北区,11
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,綱島地区センター,神奈川県横浜市港北区綱島西一丁目14-26,35.537823,139.63208,,港北区,11
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,港北公会堂,神奈川県横浜市港北区大豆戸町26-1,35.519085,139.63327,,港北区,11
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,新田地区センター,神奈川県横浜市港北区新吉田町3236,35.532573,139.611226,,港北区,11
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,港北スポーツセンター,神奈川県横浜市港北区大豆戸町518-1,35.515659,139.623608,,港北区,11
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,保土ケ谷公会堂,神奈川県横浜市保土ケ谷区星川一丁目2-1,35.457429,139.596483,,保土ケ谷区,07
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,蒔田コミュニティハウス,神奈川県横浜市南区宿町3丁目57,35.430586,139.609852,,南区,05
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,南公会堂,神奈川県横浜市南区花之木町3丁目48-1,35.43173306,139.6088067,,南区,05
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,男女共同参画センター横浜南,神奈川県横浜市南区南太田一丁目7-20,35.436565,139.615021,,南区,05
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,港南区民文化センターひまわりの郷,神奈川県横浜市港南区上大岡西一丁目6-1号 4階,35.407841,139.596069,,港南区,06
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,福祉保健研修交流センターウィリング横浜,神奈川県横浜市港南区上大岡西一丁目6-1号 4階,35.407841,139.596069,,港南区,06
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,港南国際交流ラウンジ,神奈川県横浜市港南区上大岡西一丁目6-1号 13階,35.407841,139.596069,,港南区,06
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,港南スポーツセンター,神奈川県横浜市港南区日野一丁目2-30,35.398937,139.588928,,港南区,06
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,栄公会堂,神奈川県横浜市栄区桂町279-29,35.363302,139.553181,,栄区,16
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,栄スポーツセンター,神奈川県横浜市栄区桂町279-29,35.363302,139.553181,,栄区,16
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,歴史博物館,神奈川県横浜市都筑区中川中央一丁目18-1,35.550114,139.578018,,都筑区,14
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,都筑公会堂,神奈川県横浜市都筑区茅ケ崎中央32-1,35.545067,139.570023,,都筑区,14
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,山内地区センター,神奈川県横浜市青葉区あざみ野二丁目3-2,35.566322,139.553558,,青葉区,13
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,青葉公会堂,神奈川県横浜市青葉区市ケ尾町31-4,35.553864,139.536285,,青葉区,13
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,藤が丘地区センター,神奈川県横浜市青葉区藤が丘一丁目14-95,35.547104,139.52739,,青葉区,13
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,白山地区センター,神奈川県横浜市緑区白山一丁目2-1,35.509783,139.56165,,緑区,12
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,中山地区センター,神奈川県横浜市緑区中山町413-4 ハーモニーみどり,35.516448,139.54362,,緑区,12
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,十日市場スポーツ会館,神奈川県横浜市緑区十日市場町1633,35.526222,139.510101,,緑区,12
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,十日市場地区センター,神奈川県横浜市緑区十日市場町808-3,35.524624,139.515076,,緑区,12
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,長津田地区センター,神奈川県横浜市緑区長津田町2327,35.530531,139.492044,,緑区,12
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,白根地区センター,神奈川県横浜市旭区白根四丁目6-1,35.480949,139.546494,,旭区,08
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,みなくる,神奈川県横浜市旭区鶴ケ峰二丁目82-1号 ココロット鶴ヶ峰4階,35.474724,139.549936,,旭区,08
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,旭区民文化センターサンハート,神奈川県横浜市旭区二俣川1丁目3 二俣川ライフ5階,35.464107,139.532648,,旭区,08
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,希望が丘地区センター,神奈川県横浜市旭区中希望が丘145-4,35.458336,139.511032,,旭区,08
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,市沢地区センター,神奈川県横浜市旭区市沢町9,35.463257,139.557465,,旭区,08
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,都岡地区センター,神奈川県横浜市旭区今宿西町292-2,35.485812,139.523857,,旭区,08
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,鶴ケ峰コミュニティハウス,神奈川県横浜市旭区鶴ケ峰本町一丁目16-1,35.476391,139.539047,,旭区,08
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,上白根コミュニティハウス,神奈川県横浜市旭区上白根町233-6,35.491118,139.537707,,旭区,08
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,瀬谷公会堂,神奈川県横浜市瀬谷区二ツ橋町190,35.465769,139.498949,,瀬谷区,18
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,瀬谷センター,神奈川県横浜市瀬谷区瀬谷三丁目18-1,35.466808,139.487091,,瀬谷区,18
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,老人福祉センター泉寿荘,神奈川県横浜市泉区西が岡三丁目11,35.420452,139.514252,,泉区,17
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,中川地区センター,神奈川県横浜市泉区桂坂4-1,35.425938,139.514145,,泉区,17
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,立場地区センター,神奈川県横浜市泉区中田北一丁目9-14,35.416889,139.501068,,泉区,17
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,下和泉地区センター（下和泉地域ケアプラザ）,神奈川県横浜市泉区和泉が丘一丁目26-1,35.40329,139.495384,,泉区,17
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,泉公会堂,神奈川県横浜市泉区和泉町4636-2,35.418144,139.489014,,泉区,17
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,上飯田地区センター,神奈川県横浜市泉区上飯田町3913-1,35.433779,139.483172,,泉区,17
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,舞岡地区センター,神奈川県横浜市戸塚区舞岡町3020,35.403082,139.553533,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,東戸塚地区センター,神奈川県横浜市戸塚区川上町4-4,35.42871,139.555361,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,戸塚公会堂,神奈川県横浜市戸塚区戸塚町127 戸塚センター,35.397888,139.532588,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,戸塚スポーツセンター,神奈川県横浜市戸塚区上倉田町477,35.399093,139.535463,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,戸塚地区センター,神奈川県横浜市戸塚区戸塚町127 戸塚センター,35.397888,139.532588,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,男女共同参画センター横浜,神奈川県横浜市戸塚区上倉田町435-1,35.39786,139.53433,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,倉田コミュニティハウス,神奈川県横浜市戸塚区上倉田町1865-4,35.394417,139.541534,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,老人福祉センター戸塚柏桜荘,神奈川県横浜市戸塚区戸塚町2304-5,35.385555,139.523913,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,踊場地区センター,神奈川県横浜市戸塚区汲沢二丁目23-1,35.400764,139.518143,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,踊場公園こどもログハウス,神奈川県横浜市戸塚区汲沢八丁目11,35.403419,139.515976,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,大正地区センター,神奈川県横浜市戸塚区原宿三丁目59-1,35.381035,139.503732,,戸塚区,15
帰宅困難者一時滞在施設,被災状況によっては提供できない場合もあります。開設状況は、「一時滞在ＮＡＶＩ」をご確認ください。,上矢部地区センター,神奈川県横浜市戸塚区上矢部町2342,35.41904,139.527972,,戸塚区,15
